Timestamp;Photovoltaik [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen
2026-03-15 03:30:00;1.65;665.01
2026-03-15 03:45:00;1.56;652.38
2026-03-15 04:00:00;1.56;648.57
2026-03-15 04:15:00;1.66;631.75
2026-03-15 04:30:00;1.65;599.47
2026-03-15 04:45:00;1.92;571.66
2026-03-15 05:00:00;2.43;549.99
2026-03-15 05:15:00;2.4;535.03
2026-03-15 05:30:00;2.42;514.01
2026-03-15 05:45:00;2.46;500.17
2026-03-15 06:00:00;2.73;479.63
2026-03-15 06:15:00;3.01;479.11
2026-03-15 06:30:00;6.84;489.6
2026-03-15 06:45:00;43.03;486.53
2026-03-15 07:00:00;150.73;469.78
2026-03-15 07:15:00;330.8;440.94
2026-03-15 07:30:00;567.51;413.57
2026-03-15 07:45:00;858.03;377.1
2026-03-15 08:00:00;1177.97;344.67
2026-03-15 08:15:00;1501.88;320.86
2026-03-15 08:30:00;1861.19;290.39
2026-03-15 08:45:00;2244.97;259.76
2026-03-15 09:00:00;2648.56;240.7
2026-03-15 09:15:00;3034.77;216.74
2026-03-15 09:30:00;3361.3;195.47
2026-03-15 09:45:00;3677.5;193.77
2026-03-15 10:00:00;3951.1;205.78
2026-03-15 10:15:00;4181.31;218.37
2026-03-15 10:30:00;4355.23;223.69
2026-03-15 10:45:00;4470.16;239.58
2026-03-15 11:00:00;4538.36;264.91
2026-03-15 11:15:00;4590.38;294.77
2026-03-15 11:30:00;4664.46;341.96
2026-03-15 11:45:00;4713.65;388.55
2026-03-15 12:00:00;4674.4;428.2
2026-03-15 12:15:00;4729.14;471.56
2026-03-15 12:30:00;4782.64;513.86
2026-03-15 12:45:00;4734.3;565.15
2026-03-15 13:00:00;4700.1;621.14
2026-03-15 13:15:00;4642.19;674.3
2026-03-15 13:30:00;4528.54;713.0
2026-03-15 13:45:00;4397.07;742.56
2026-03-15 14:00:00;4273.07;763.03
2026-03-15 14:15:00;4099.07;789.26
2026-03-15 14:30:00;3904.38;813.5
2026-03-15 14:45:00;3637.7;810.53
2026-03-15 15:00:00;3412.75;824.79
2026-03-15 15:15:00;3181.63;855.16
2026-03-15 15:30:00;2922.34;888.89
2026-03-15 15:45:00;2620.48;933.72
2026-03-15 16:00:00;2323.1;941.59
2026-03-15 16:15:00;2016.6;944.36
2026-03-15 16:30:00;1702.86;940.46
2026-03-15 16:45:00;1392.41;940.45
2026-03-15 17:00:00;1073.47;944.74
2026-03-15 17:15:00;773.59;949.29
2026-03-15 17:30:00;502.57;997.14
2026-03-15 17:45:00;299.68;1094.17
2026-03-15 18:00:00;140.06;1319.09
2026-03-15 18:15:00;49.6;1571.59
2026-03-15 18:30:00;31.4;1831.03
2026-03-15 18:45:00;14.01;2126.67
2026-03-15 19:00:00;12.08;2431.08
2026-03-15 19:15:00;7.98;2751.98
2026-03-15 19:30:00;7.12;3057.12
2026-03-15 19:45:00;5.68;3358.04
2026-03-15 20:00:00;3.62;3594.37
2026-03-15 20:15:00;3.36;3875.52
2026-03-15 20:30:00;3.05;4085.35
2026-03-15 20:45:00;3.03;4311.05
2026-03-15 21:00:00;3.28;4549.12
2026-03-15 21:15:00;3.01;4761.02
2026-03-15 21:30:00;3.23;4947.66
2026-03-15 21:45:00;3.03;5146.02
2026-03-15 22:00:00;3.27;5085.83
2026-03-15 22:15:00;3.05;5301.51
2026-03-15 22:30:00;4.32;5505.28
2026-03-15 22:45:00;2.71;5637.12
2026-03-15 23:00:00;2.14;5774.85
2026-03-15 23:15:00;2.1;5935.15
2026-03-15 23:30:00;2.13;6084.07
2026-03-15 23:45:00;2.23;6218.72
2026-03-16 00:00:00;3.65;6383.73
2026-03-16 00:15:00;2.07;6552.77
2026-03-16 00:30:00;1.99;6741.76
2026-03-16 00:45:00;1.94;6886.18
2026-03-16 01:00:00;2.01;6992.45
2026-03-16 01:15:00;2.09;7120.1
2026-03-16 01:30:00;1.89;7192.3
2026-03-16 01:45:00;1.95;7279.16
2026-03-16 02:00:00;2.01;7346.34
2026-03-16 02:15:00;2.08;7391.51
2026-03-16 02:30:00;1.93;7448.7
2026-03-16 02:45:00;1.73;7476.72
2026-03-16 03:00:00;1.47;7478.05
2026-03-16 03:15:00;1.51;7503.82
2026-03-16 03:30:00;1.32;7392.41
2026-03-16 03:45:00;1.39;7303.23
2026-03-16 04:00:00;1.43;7245.7
2026-03-16 04:15:00;1.6;7231.18
2026-03-16 04:30:00;1.58;7135.69
2026-03-16 04:45:00;1.43;7052.15
2026-03-16 05:00:00;1.42;7068.73
2026-03-16 05:15:00;1.49;7172.62
2026-03-16 05:30:00;1.54;7255.07
2026-03-16 05:45:00;1.4;7359.54
2026-03-16 06:00:00;2.02;7574.71
2026-03-16 06:15:00;5.16;7501.99
2026-03-16 06:30:00;46.01;7376.98
2026-03-16 06:45:00;194.7;7137.06
2026-03-16 07:00:00;410.05;6996.6
2026-03-16 07:15:00;652.2;6912.49
2026-03-16 07:30:00;950.43;6763.45
2026-03-16 07:45:00;1267.15;6622.24
2026-03-16 08:00:00;1639.72;6507.77
2026-03-16 08:15:00;1987.05;6446.12
2026-03-16 08:30:00;2334.11;6389.93
2026-03-16 08:45:00;2692.15;6327.64
2026-03-16 09:00:00;2974.9;6383.45
2026-03-16 09:15:00;3216.04;6428.5
2026-03-16 09:30:00;3381.01;6536.9
2026-03-16 09:45:00;3532.23;6619.44
2026-03-16 10:00:00;3774.67;6717.29
2026-03-16 10:15:00;4032.55;6732.46
2026-03-16 10:30:00;4253.19;6748.63
2026-03-16 10:45:00;4487.67;6737.13
2026-03-16 11:00:00;4679.97;6792.21
2026-03-16 11:15:00;4916.69;6848.12
2026-03-16 11:30:00;5135.02;6906.54
2026-03-16 11:45:00;5181.22;6818.43
2026-03-16 12:00:00;5300.66;6819.8
2026-03-16 12:15:00;5478.63;6860.67
2026-03-16 12:30:00;5629.26;6794.92
2026-03-16 12:45:00;5674.63;6847.84
2026-03-16 13:00:00;5627.43;6824.2
2026-03-16 13:15:00;5687.42;6775.23
2026-03-16 13:30:00;5687.13;6697.46
2026-03-16 13:45:00;5622.99;6714.7
2026-03-16 14:00:00;5473.99;6524.88
2026-03-16 14:15:00;5346.29;6481.04
2026-03-16 14:30:00;5079.23;6403.85
2026-03-16 14:45:00;4833.88;6340.03
2026-03-16 15:00:00;4489.71;6176.91
2026-03-16 15:15:00;4168.13;6131.62
2026-03-16 15:30:00;3814.25;6005.46
2026-03-16 15:45:00;3427.51;5791.07
2026-03-16 16:00:00;3066.91;5650.38
2026-03-16 16:15:00;2621.27;5467.15
2026-03-16 16:30:00;2228.31;5151.59
2026-03-16 16:45:00;1835.31;4831.59
2026-03-16 17:00:00;1409.96;4441.65
2026-03-16 17:15:00;1010.7;4005.3
2026-03-16 17:30:00;647.71;3625.48
2026-03-16 17:45:00;346.91;3369.72
2026-03-16 18:00:00;121.06;3351.58
2026-03-16 18:15:00;28.4;3334.74
2026-03-16 18:30:00;16.2;3265.65
2026-03-16 18:45:00;14.5;3145.09
2026-03-16 19:00:00;21.04;3039.83
2026-03-16 19:15:00;28.77;2990.1
2026-03-16 19:30:00;22.71;2947.57
2026-03-16 19:45:00;10.54;2909.1
2026-03-16 20:00:00;9.25;2864.19
2026-03-16 20:15:00;4.16;2798.18
2026-03-16 20:30:00;3.08;2755.38
2026-03-16 20:45:00;3.41;2738.87
2026-03-16 21:00:00;4.05;2726.38
2026-03-16 21:15:00;4.25;2701.09
2026-03-16 21:30:00;2.85;2698.88
2026-03-16 21:45:00;2.49;2708.66
2026-03-16 22:00:00;3.24;2675.6
2026-03-16 22:15:00;2.56;2706.2
2026-03-16 22:30:00;2.58;2695.47
2026-03-16 22:45:00;2.56;2647.53
2026-03-16 23:00:00;2.71;2570.52
2026-03-16 23:15:00;2.83;2522.89
2026-03-16 23:30:00;3.54;2487.73
2026-03-16 23:45:00;2.84;2460.18
2026-03-17 00:00:00;2.47;2404.54
2026-03-17 00:15:00;2.5;2379.04
2026-03-17 00:30:00;2.0;2389.15
2026-03-17 00:45:00;1.77;2391.92
2026-03-17 01:00:00;1.68;2371.74
2026-03-17 01:15:00;1.66;2354.23
2026-03-17 01:30:00;1.78;2290.31
2026-03-17 01:45:00;1.7;2241.59
2026-03-17 02:00:00;1.62;2203.1
2026-03-17 02:15:00;1.58;2159.05
2026-03-17 02:30:00;1.92;2131.35
2026-03-17 02:45:00;2.49;2067.34
2026-03-17 03:00:00;2.46;2006.98
2026-03-17 03:15:00;2.52;1938.95
2026-03-17 03:30:00;2.52;1866.6
2026-03-17 03:45:00;2.51;1811.57
2026-03-17 04:00:00;2.49;1777.34
2026-03-17 04:15:00;2.39;1729.2
2026-03-17 04:30:00;2.35;1672.0
2026-03-17 04:45:00;2.38;1602.01
2026-03-17 05:00:00;2.35;1536.02
2026-03-17 05:15:00;2.44;1483.54
2026-03-17 05:30:00;2.52;1429.1
2026-03-17 05:45:00;2.97;1398.83
2026-03-17 06:00:00;4.05;1375.68
2026-03-17 06:15:00;14.2;1360.76
2026-03-17 06:30:00;81.3;1369.56
2026-03-17 06:45:00;239.27;1373.59
2026-03-17 07:00:00;458.98;1371.68
2026-03-17 07:15:00;712.19;1362.01
2026-03-17 07:30:00;1012.05;1331.44
2026-03-17 07:45:00;1352.37;1316.93
2026-03-17 08:00:00;1727.35;1275.34
2026-03-17 08:15:00;2123.36;1218.08
2026-03-17 08:30:00;2557.36;1151.8
2026-03-17 08:45:00;2961.19;1081.95
2026-03-17 09:00:00;3391.58;1000.87
2026-03-17 09:15:00;3842.85;916.44
2026-03-17 09:30:00;4305.0;848.4
2026-03-17 09:45:00;4752.21;792.91
2026-03-17 10:00:00;5162.6;742.99
2026-03-17 10:15:00;5498.73;700.69
2026-03-17 10:30:00;5771.08;679.23
2026-03-17 10:45:00;6053.62;674.9
2026-03-17 11:00:00;6270.77;685.49
2026-03-17 11:15:00;6485.55;705.68
2026-03-17 11:30:00;6744.68;717.18
2026-03-17 11:45:00;6819.11;709.53
2026-03-17 12:00:00;6896.43;717.08
2026-03-17 12:15:00;6990.54;722.72
2026-03-17 12:30:00;7070.34;714.12
2026-03-17 12:45:00;7091.96;705.7
2026-03-17 13:00:00;6918.39;685.55
2026-03-17 13:15:00;6782.15;659.02
2026-03-17 13:30:00;6627.05;667.41
2026-03-17 13:45:00;6454.12;672.42
2026-03-17 14:00:00;6307.6;676.18
2026-03-17 14:15:00;6144.16;668.52
2026-03-17 14:30:00;5921.64;672.32
2026-03-17 14:45:00;5605.08;688.04
2026-03-17 15:00:00;5220.35;704.65
2026-03-17 15:15:00;4852.01;721.08
2026-03-17 15:30:00;4423.93;729.55
2026-03-17 15:45:00;3956.85;738.8
2026-03-17 16:00:00;3473.77;756.28
2026-03-17 16:15:00;2963.17;772.57
2026-03-17 16:30:00;2440.0;794.3
2026-03-17 16:45:00;1937.1;810.84
2026-03-17 17:00:00;1453.97;852.45
2026-03-17 17:15:00;1010.16;880.5
2026-03-17 17:30:00;634.53;950.31
2026-03-17 17:45:00;342.06;1047.25
2026-03-17 18:00:00;137.84;1183.51
2026-03-17 18:15:00;57.3;1330.31
2026-03-17 18:30:00;34.31;1523.42
2026-03-17 18:45:00;32.83;1720.83
2026-03-17 19:00:00;30.23;1909.47
2026-03-17 19:15:00;15.59;2101.76
2026-03-17 19:30:00;9.11;2294.61
2026-03-17 19:45:00;9.52;2530.62
2026-03-17 20:00:00;10.17;2754.86
2026-03-17 20:15:00;3.63;2947.22
2026-03-17 20:30:00;2.71;3123.62
2026-03-17 20:45:00;2.5;3276.58
2026-03-17 21:00:00;2.72;3421.06
2026-03-17 21:15:00;4.06;3547.47
2026-03-17 21:30:00;2.38;3695.8
2026-03-17 21:45:00;2.22;3810.05
2026-03-17 22:00:00;2.46;3862.41
2026-03-17 22:15:00;2.74;3966.56
2026-03-17 22:30:00;2.8;4072.88
2026-03-17 22:45:00;2.73;4182.71
2026-03-17 23:00:00;2.89;4286.28
2026-03-17 23:15:00;2.4;4410.62
2026-03-17 23:30:00;1.62;4523.15
2026-03-17 23:45:00;1.41;4614.28
2026-03-18 00:00:00;1.5;4726.57
2026-03-18 00:15:00;1.55;4844.16
2026-03-18 00:30:00;1.64;4919.86
2026-03-18 00:45:00;1.6;4982.94
2026-03-18 01:00:00;1.59;5032.56
2026-03-18 01:15:00;1.63;5075.9
2026-03-18 01:30:00;1.68;5098.39
2026-03-18 01:45:00;1.62;5148.43
2026-03-18 02:00:00;1.6;5178.69
2026-03-18 02:15:00;1.92;5220.91
2026-03-18 02:30:00;2.43;5213.61
2026-03-18 02:45:00;2.4;5201.58
2026-03-18 03:00:00;2.36;5213.29
2026-03-18 03:15:00;2.34;5215.12
2026-03-18 03:30:00;2.38;5180.97
2026-03-18 03:45:00;2.31;5172.74
2026-03-18 04:00:00;2.32;5132.07
2026-03-18 04:15:00;2.37;5131.93
2026-03-18 04:30:00;2.35;5094.03
2026-03-18 04:45:00;2.36;5059.11
2026-03-18 05:00:00;2.33;4999.87
2026-03-18 05:15:00;2.34;4907.18
2026-03-18 05:30:00;2.4;4860.8
2026-03-18 05:45:00;3.1;4924.77
2026-03-18 06:00:00;3.81;5055.38
2026-03-18 06:15:00;19.45;5064.92
2026-03-18 06:30:00;112.49;5072.87
2026-03-18 06:45:00;421.37;5033.6
2026-03-18 07:00:00;916.04;4858.41
2026-03-18 07:15:00;1546.99;4735.67
2026-03-18 07:30:00;2274.97;4566.35
2026-03-18 07:45:00;3071.08;4363.72
2026-03-18 08:00:00;3948.65;4090.41
2026-03-18 08:15:00;4838.21;3733.09
2026-03-18 08:30:00;5758.02;3358.47
2026-03-18 08:45:00;6646.29;3013.84
2026-03-18 09:00:00;7544.0;2776.69
2026-03-18 09:15:00;8293.08;2610.23
2026-03-18 09:30:00;8841.31;2441.5
2026-03-18 09:45:00;9360.39;2355.25
2026-03-18 10:00:00;9839.82;2103.53
2026-03-18 10:15:00;10188.02;1968.82
2026-03-18 10:30:00;10123.77;1886.5
2026-03-18 10:45:00;10377.62;1864.75
2026-03-18 11:00:00;10534.59;1973.77
2026-03-18 11:15:00;10723.84;1850.61
2026-03-18 11:30:00;10933.81;1804.98
2026-03-18 11:45:00;11086.06;1758.97
2026-03-18 12:00:00;11266.78;1735.05
2026-03-18 12:15:00;11219.87;1665.41
2026-03-18 12:30:00;11214.59;1676.9
2026-03-18 12:45:00;11146.74;1641.99
2026-03-18 13:00:00;11071.57;1637.47
2026-03-18 13:15:00;10928.39;1699.51
2026-03-18 13:30:00;10670.84;1816.22
2026-03-18 13:45:00;10465.16;1884.79
2026-03-18 14:00:00;10432.01;1903.39
2026-03-18 14:15:00;10200.16;2025.81
2026-03-18 14:30:00;9707.28;2077.62
2026-03-18 14:45:00;9473.47;2165.08
2026-03-18 15:00:00;8964.7;2330.03
2026-03-18 15:15:00;8335.35;2496.74
2026-03-18 15:30:00;7605.92;2558.16
2026-03-18 15:45:00;6809.46;2622.76
2026-03-18 16:00:00;5943.73;2604.44
2026-03-18 16:15:00;5114.19;2644.82
2026-03-18 16:30:00;4221.37;2683.16
2026-03-18 16:45:00;3331.76;2689.91
2026-03-18 17:00:00;2472.51;2664.95
2026-03-18 17:15:00;1716.39;2621.1
2026-03-18 17:30:00;1085.36;2568.2
2026-03-18 17:45:00;601.7;2587.59
2026-03-18 18:00:00;264.69;2683.86
2026-03-18 18:15:00;95.07;2867.81
2026-03-18 18:30:00;28.78;3065.58
2026-03-18 18:45:00;17.1;3242.92
2026-03-18 19:00:00;20.41;3438.47
2026-03-18 19:15:00;16.56;3650.32
2026-03-18 19:30:00;12.5;3820.6
2026-03-18 19:45:00;9.04;3925.24
2026-03-18 20:00:00;9.53;3975.65
2026-03-18 20:15:00;7.56;4053.19
2026-03-18 20:30:00;4.32;4152.73
2026-03-18 20:45:00;2.87;4189.65
2026-03-18 21:00:00;4.03;4203.87
2026-03-18 21:15:00;2.82;4229.27
2026-03-18 21:30:00;2.78;4248.76
2026-03-18 21:45:00;2.47;4193.48
2026-03-18 22:00:00;2.26;4024.11
2026-03-18 22:15:00;2.28;3952.52
2026-03-18 22:30:00;2.3;3909.34
2026-03-18 22:45:00;2.36;3863.01
2026-03-18 23:00:00;2.38;3770.26
2026-03-18 23:15:00;2.35;3704.63
2026-03-18 23:30:00;2.31;3631.58
2026-03-18 23:45:00;1.59;3553.79
2026-03-19 00:00:00;1.7;3492.27
2026-03-19 00:15:00;1.77;3434.57
2026-03-19 00:30:00;2.05;3375.9
2026-03-19 00:45:00;2.19;3290.42
2026-03-19 01:00:00;1.99;3177.59
2026-03-19 01:15:00;1.9;3090.94
2026-03-19 01:30:00;1.8;2982.29
2026-03-19 01:45:00;1.72;2851.57
2026-03-19 02:00:00;1.61;2713.27
2026-03-19 02:15:00;1.55;2578.53
2026-03-19 02:30:00;1.53;2457.95
2026-03-19 02:45:00;1.56;2362.64
2026-03-19 03:00:00;1.92;2282.47
2026-03-19 03:15:00;2.4;2192.97
2026-03-19 03:30:00;2.32;2111.63
2026-03-19 03:45:00;2.31;2016.54
2026-03-19 04:00:00;2.34;1932.43
2026-03-19 04:15:00;2.37;1847.41
2026-03-19 04:30:00;2.35;1763.22
2026-03-19 04:45:00;2.51;1684.93
2026-03-19 05:00:00;2.38;1622.85
2026-03-19 05:15:00;3.32;1569.4
2026-03-19 05:30:00;1.98;1505.71
2026-03-19 05:45:00;2.3;1441.02
2026-03-19 06:00:00;4.87;1391.12
2026-03-19 06:15:00;26.9;1355.22
2026-03-19 06:30:00;156.84;1343.63
2026-03-19 06:45:00;484.75;1308.51
2026-03-19 07:00:00;950.99;1255.39
2026-03-19 07:15:00;1555.76;1179.12
2026-03-19 07:30:00;2262.4;1117.72
2026-03-19 07:45:00;3071.37;1055.87
2026-03-19 08:00:00;3940.52;944.9
2026-03-19 08:15:00;4736.46;823.68
2026-03-19 08:30:00;5657.17;702.75
2026-03-19 08:45:00;6437.54;596.96
2026-03-19 09:00:00;7174.97;497.47
2026-03-19 09:15:00;7914.76;413.35
2026-03-19 09:30:00;8600.83;343.34
2026-03-19 09:45:00;9248.74;297.25
2026-03-19 10:00:00;9769.99;274.71
2026-03-19 10:15:00;10274.12;273.36
2026-03-19 10:30:00;10741.64;289.65
2026-03-19 10:45:00;11016.77;309.68
2026-03-19 11:00:00;11393.69;349.09
2026-03-19 11:15:00;11632.79;387.27
2026-03-19 11:30:00;11860.46;415.37
2026-03-19 11:45:00;12068.19;432.31
2026-03-19 12:00:00;12196.62;441.25
2026-03-19 12:15:00;12238.46;438.67
2026-03-19 12:30:00;12042.29;436.87
2026-03-19 12:45:00;12055.18;456.35
2026-03-19 13:00:00;11992.57;471.97
2026-03-19 13:15:00;11888.36;465.3
2026-03-19 13:30:00;11697.09;468.56
2026-03-19 13:45:00;11445.77;470.02
2026-03-19 14:00:00;11043.2;501.5
2026-03-19 14:15:00;10607.76;511.62
2026-03-19 14:30:00;10157.8;551.7
2026-03-19 14:45:00;9578.43;586.3
2026-03-19 15:00:00;8938.01;619.95
2026-03-19 15:15:00;8243.24;631.68
2026-03-19 15:30:00;7599.84;641.43
2026-03-19 15:45:00;6854.68;653.23
2026-03-19 16:00:00;5998.33;669.0
2026-03-19 16:15:00;5136.05;698.21
2026-03-19 16:30:00;4238.65;699.96
2026-03-19 16:45:00;3364.08;704.2
2026-03-19 17:00:00;2536.51;726.38
2026-03-19 17:15:00;1774.37;751.51
2026-03-19 17:30:00;1121.11;762.74
2026-03-19 17:45:00;619.44;807.06
2026-03-19 18:00:00;271.82;897.65
2026-03-19 18:15:00;89.13;995.0
2026-03-19 18:30:00;24.04;1085.35
2026-03-19 18:45:00;26.8;1183.86
2026-03-19 19:00:00;34.81;1273.34
2026-03-19 19:15:00;25.84;1365.42
2026-03-19 19:30:00;18.56;1422.96
2026-03-19 19:45:00;17.75;1492.3
2026-03-19 20:00:00;9.52;1572.74
2026-03-19 20:15:00;6.47;1631.71
2026-03-19 20:30:00;3.47;1680.18
2026-03-19 20:45:00;2.16;1713.57
2026-03-19 21:00:00;2.12;1732.39
2026-03-19 21:15:00;2.04;1759.23
2026-03-19 21:30:00;2.31;1768.38
2026-03-19 21:45:00;2.05;1724.57
2026-03-19 22:00:00;3.0;1684.03
2026-03-19 22:15:00;2.35;1666.47
2026-03-19 22:30:00;2.06;1649.27
2026-03-19 22:45:00;2.05;1642.01
2026-03-19 23:00:00;2.76;1607.99
2026-03-19 23:15:00;2.03;1610.69
2026-03-19 23:30:00;1.94;1607.95
2026-03-19 23:45:00;1.95;1554.34
2026-03-20 00:00:00;1.9;1521.25
2026-03-20 00:15:00;1.98;1477.59
2026-03-20 00:30:00;2.02;1409.72
2026-03-20 00:45:00;1.94;1355.8
2026-03-20 01:00:00;2.0;1290.33
2026-03-20 01:15:00;1.97;1238.22
2026-03-20 01:30:00;1.98;1196.56
2026-03-20 01:45:00;2.01;1173.33
2026-03-20 02:00:00;2.03;1138.09
2026-03-20 02:15:00;1.99;1088.38
2026-03-20 02:30:00;2.11;1054.86
2026-03-20 02:45:00;2.11;1037.37
2026-03-20 03:00:00;2.11;1029.89
2026-03-20 03:15:00;2.08;1030.96
2026-03-20 03:30:00;2.12;1029.36
2026-03-20 03:45:00;2.01;1039.47
2026-03-20 04:00:00;1.99;1047.33
2026-03-20 04:15:00;1.98;1067.79
2026-03-20 04:30:00;2.13;1076.5
2026-03-20 04:45:00;2.14;1089.14
2026-03-20 05:00:00;2.08;1097.41
2026-03-20 05:15:00;2.11;1089.49
2026-03-20 05:30:00;2.19;1091.55
2026-03-20 05:45:00;2.93;1082.94
2026-03-20 06:00:00;3.88;1059.6
2026-03-20 06:15:00;29.82;1017.76
2026-03-20 06:30:00;165.28;989.6
2026-03-20 06:45:00;480.99;959.97
2026-03-20 07:00:00;924.18;896.94
2026-03-20 07:15:00;1442.86;821.97
2026-03-20 07:30:00;2043.81;756.72
2026-03-20 07:45:00;2704.78;684.72
2026-03-20 08:00:00;3444.16;598.67
2026-03-20 08:15:00;4143.57;501.16
2026-03-20 08:30:00;4870.81;399.14
2026-03-20 08:45:00;5567.76;312.35
2026-03-20 09:00:00;6224.01;254.31
2026-03-20 09:15:00;6871.38;214.93
2026-03-20 09:30:00;7444.38;188.61
2026-03-20 09:45:00;8025.58;176.48
2026-03-20 10:00:00;8528.87;164.17
2026-03-20 10:15:00;8891.42;160.3
2026-03-20 10:30:00;9221.41;158.32
2026-03-20 10:45:00;9552.76;166.14
2026-03-20 11:00:00;9912.04;180.53
2026-03-20 11:15:00;10197.99;207.52
2026-03-20 11:30:00;10434.73;231.09
2026-03-20 11:45:00;10558.98;235.73
2026-03-20 12:00:00;10636.72;249.58
2026-03-20 12:15:00;10647.63;269.38
2026-03-20 12:30:00;10621.09;273.97
2026-03-20 12:45:00;10502.47;274.0
2026-03-20 13:00:00;10376.0;280.87
2026-03-20 13:15:00;10158.41;298.99
2026-03-20 13:30:00;9895.87;304.48
2026-03-20 13:45:00;9619.77;307.16
2026-03-20 14:00:00;9207.63;313.06
2026-03-20 14:15:00;8761.79;333.97
2026-03-20 14:30:00;8218.41;345.88
2026-03-20 14:45:00;7650.65;357.89
2026-03-20 15:00:00;7149.51;373.2
2026-03-20 15:15:00;6578.96;394.83
2026-03-20 15:30:00;6007.41;419.08
2026-03-20 15:45:00;5366.29;450.92
2026-03-20 16:00:00;4681.54;491.17
2026-03-20 16:15:00;4004.42;512.58
2026-03-20 16:30:00;3356.25;539.42
2026-03-20 16:45:00;2688.31;577.56
2026-03-20 17:00:00;2063.0;611.69
2026-03-20 17:15:00;1482.85;649.34
2026-03-20 17:30:00;976.66;685.12
2026-03-20 17:45:00;569.88;736.13
2026-03-20 18:00:00;256.93;814.66
2026-03-20 18:15:00;88.11;945.63
2026-03-20 18:30:00;34.4;1058.17
2026-03-20 18:45:00;23.44;1166.82
2026-03-20 19:00:00;28.97;1269.92
2026-03-20 19:15:00;26.7;1352.95
2026-03-20 19:30:00;18.7;1426.1
2026-03-20 19:45:00;11.72;1508.31
2026-03-20 20:00:00;20.84;1548.34
2026-03-20 20:15:00;13.39;1583.74
2026-03-20 20:30:00;8.3;1585.79
2026-03-20 20:45:00;5.45;1578.56
2026-03-20 21:00:00;21.08;1561.5
2026-03-20 21:15:00;12.17;1557.92
2026-03-20 21:30:00;9.22;1551.53
2026-03-20 21:45:00;5.98;1537.91
2026-03-20 22:00:00;4.19;1499.04
2026-03-20 22:15:00;6.07;1480.24
2026-03-20 22:30:00;3.17;1442.32
2026-03-20 22:45:00;3.0;1389.41
2026-03-20 23:00:00;4.83;1353.06
2026-03-20 23:15:00;3.07;1311.32
2026-03-20 23:30:00;3.21;1275.01
2026-03-20 23:45:00;2.9;1254.95
2026-03-21 00:00:00;5.06;1232.39
2026-03-21 00:15:00;3.17;1190.68
2026-03-21 00:30:00;2.81;1174.45
2026-03-21 00:45:00;2.82;1168.74
2026-03-21 01:00:00;2.13;1160.42
2026-03-21 01:15:00;2.05;1152.79
2026-03-21 01:30:00;2.3;1133.42
2026-03-21 01:45:00;2.11;1101.63
2026-03-21 02:00:00;2.11;1061.47
2026-03-21 02:15:00;2.1;1024.56
2026-03-21 02:30:00;2.39;972.4
2026-03-21 02:45:00;2.09;923.79
2026-03-21 03:00:00;2.4;886.56
2026-03-21 03:15:00;2.13;872.16
2026-03-21 03:30:00;2.22;862.58
2026-03-21 03:45:00;2.13;853.53
2026-03-21 04:00:00;2.9;857.14
2026-03-21 04:15:00;2.94;874.18
2026-03-21 04:30:00;2.93;874.0
2026-03-21 04:45:00;2.92;863.24
2026-03-21 05:00:00;3.1;863.53
2026-03-21 05:15:00;2.86;849.07
2026-03-21 05:30:00;2.92;831.5
2026-03-21 05:45:00;3.42;818.3
2026-03-21 06:00:00;3.36;819.15
2026-03-21 06:15:00;18.92;819.3
2026-03-21 06:30:00;109.85;820.78
2026-03-21 06:45:00;325.1;831.14
2026-03-21 07:00:00;608.07;819.7
2026-03-21 07:15:00;939.16;810.34
2026-03-21 07:30:00;1334.18;803.37
2026-03-21 07:45:00;1770.34;784.18
2026-03-21 08:00:00;2245.44;754.32
2026-03-21 08:15:00;2722.21;704.42
2026-03-21 08:30:00;3193.29;632.66
2026-03-21 08:45:00;3647.48;562.2
2026-03-21 09:00:00;4151.13;506.82
2026-03-21 09:15:00;4625.92;471.2
2026-03-21 09:30:00;5115.1;438.88
2026-03-21 09:45:00;5593.64;417.53
2026-03-21 10:00:00;6055.77;424.95
2026-03-21 10:15:00;6494.43;471.32
2026-03-21 10:30:00;6883.42;517.4
2026-03-21 10:45:00;7273.99;555.66
2026-03-21 11:00:00;7608.59;617.54
2026-03-21 11:15:00;7865.39;665.71
2026-03-21 11:30:00;7951.69;739.92
2026-03-21 11:45:00;8022.25;810.38
2026-03-21 12:00:00;7959.95;856.7
2026-03-21 12:15:00;7886.21;917.12
2026-03-21 12:30:00;7731.91;978.25
2026-03-21 12:45:00;7512.87;1025.85
2026-03-21 13:00:00;7245.38;1059.37
2026-03-21 13:15:00;6924.94;1069.35
2026-03-21 13:30:00;6622.6;1076.01
2026-03-21 13:45:00;6398.58;1089.51
2026-03-21 14:00:00;6128.88;1115.02
2026-03-21 14:15:00;5919.76;1176.92
2026-03-21 14:30:00;5618.27;1239.13
2026-03-21 14:45:00;5290.06;1268.5
2026-03-21 15:00:00;4957.44;1306.65
2026-03-21 15:15:00;4578.86;1364.92
2026-03-21 15:30:00;4180.33;1433.59
2026-03-21 15:45:00;3753.44;1446.82
2026-03-21 16:00:00;3282.92;1489.55
2026-03-21 16:15:00;2816.57;1547.69
2026-03-21 16:30:00;2337.99;1625.27
2026-03-21 16:45:00;1891.85;1687.45
2026-03-21 17:00:00;1465.18;1725.48
